STN,37022_ANTSIRABE_AERO,34155_ANTANANARIVO_DMH,34166_IVATO_AERO,36516_IFANJA,36537_ANKADINONDRY_SAKAY,36520_MIARINARIVO,STN_mean
1999-05-29,0,0,0,0,0,0,0
1999-05-30,0,0,0,0,0,0,0
1999-05-31,0,0,0,0,0,0,0
1999-06-01,0,0.078,0.071,0.042,0,0.045,0.039333333
1999-06-02,0,0.128,0.12,0.076,0.019,0.084,0.071166667
1999-06-03,0,0,0,0,0,0,0
1999-06-04,0,0,0,0,0,0,0
1999-06-05,0,0,0,0,0,0,0
1999-06-06,0.055,0.117,0.095,0.076,0.055,0.093,0.081833333
1999-06-07,0.359,0,0,0.154,0.265,0.115,0.148833333
1999-06-08,0,0,0,0.932,0.568,1.216,0.452666667
1999-06-09,0,0,0,0,0,0,0
1999-06-10,0,0,0,0,0,0,0
1999-06-11,0,0,0,0,0,0,0
1999-06-12,0,0,0,0,0,0,0
1999-06-13,0,0,0,0,0,0,0
1999-06-14,0,0,0,0,0,0,0
1999-06-15,0,0,0,0,0,0,0
1999-06-16,0,0,0,0,0,0,0
1999-06-17,0,0,0,0,0,0,0
1999-06-18,0,0,0,0,0,0,0
1999-06-19,0,0,0,0,0,0,0
1999-06-20,0,0,0,0,0,0,0
1999-06-21,0,0,0,0,0,0,0
1999-06-22,0,0,0,0,0,0,0
1999-06-23,0,0,0,0,0,0,0
1999-06-24,0,0,0,0,0,0,0
1999-06-25,0,0,0,0,0,0,0
1999-06-26,0,0,0,0,0,0,0
1999-06-27,0,0,0,0,0,0,0
1999-06-28,0,0,0,0,0,0,0
1999-06-29,0,0.113,0.102,0.06,0,0.064,0.0565
1999-06-30,0,0,0,0,0,0,0
1999-07-01,0,0,0,0,0,0,0
1999-07-02,0.236,0,0,0,0.038,0,0.045666667
1999-07-03,0.022,0.045,0.041,0.033,0.024,0.038,0.033833333
1999-07-04,0,0.283,0.262,0.17,0.039,0.189,0.157166667
1999-07-05,0,0.001,0,0,0,0,0.000166667
1999-07-06,0,0,0,0,0,0,0
1999-07-07,0.021,0.268,0.786,0.081,0,0,0.192666667
1999-07-08,0,0.197,0.576,0,0,0,0.128833333
1999-07-09,0,0.002,0,0,0,0,0.000333333
1999-07-10,0,0.28,0.247,0,0.649,0,0.196
1999-07-11,0,0.098,0.039,0,0,0,0.022833333
1999-07-12,0.121,0.189,0.152,0.114,0.074,0.145,0.1325
1999-07-13,0.128,0.517,0.489,0.388,0.261,0.463,0.374333333
1999-07-14,0.166,0.024,0.025,1.238,1.808,0.694,0.659166667
1999-07-15,0,0,0,0,0,0,0
1999-07-16,0.154,0,0,0,0,0,0.025666667
1999-07-17,0,0,0,0,0,0,0
1999-07-18,0,0,0,0,0,0,0
1999-07-19,0,0,0.001,0,0,0,0.000166667
1999-07-20,0,0,0,0,0,0,0
1999-07-21,0.094,0.025,0.024,0.016,0.022,0.018,0.033166667
1999-07-22,0.134,0.065,0.157,0,0,0,0.059333333
1999-07-23,0.046,1.106,1.282,0.457,0.274,0.521,0.614333333
1999-07-24,0,0.036,0.037,0.026,0.012,0.029,0.023333333
1999-07-25,0,0,0,0,0,0,0
1999-07-26,0,0,0,0,0,0,0
1999-07-27,0,0.012,0.012,0.009,0.006,0.01,0.008166667
1999-07-28,0,0,0,0,0,0,0
1999-07-29,0,0,0.068,0,0,0,0.011333333
1999-07-30,0,0,0,0,0,0,0
1999-07-31,0,0.343,0.414,0.066,0.012,0.073,0.151333333
1999-08-01,0,0,0,0,0,0,0
1999-08-02,0,0,0,0,0,0,0
1999-08-03,0,0,0,0,0,0,0
1999-08-04,0.018,0.255,0.236,0.042,0.028,0.049,0.104666667
1999-08-05,0,0.242,0.227,0.056,0.013,0.065,0.1005
1999-08-06,0.153,0.104,0.095,1.674,2.881,1.209,1.019333333
1999-08-07,0,0.013,0.011,0,0,0,0.004
1999-08-08,0,0,0,0,0,0,0
1999-08-09,0,0,0,0,0,0,0
1999-08-10,0,0.039,0.036,0,0,0,0.0125
1999-08-11,0,0,0,0,0,0,0
1999-08-12,0,0,0,0,0,0,0
1999-08-13,0,0,0,0.038,0.609,0,0.107833333
1999-08-14,0,0,0,0,0,0,0
1999-08-15,0.503,3.183,2.954,2.138,1.21,2.727,2.119166667
1999-08-16,0,0.301,0.148,0,0,0,0.074833333
1999-08-17,0,0,0,0,0,0,0
1999-08-18,0,0,0,0,0,0,0
1999-08-19,0,0.012,0.012,0.009,0.006,0.01,0.008166667
1999-08-20,0,0,0,0,0,0,0
1999-08-21,0,0.589,0.656,0.11,0.011,0.131,0.2495
1999-08-22,1.101,0.772,0.648,0.286,0.292,0.324,0.5705
1999-08-23,0,0,0,0,0,0,0
1999-08-24,0,0,0,0,0,0,0
1999-08-25,0,0,0,0,0,0,0
1999-08-26,0,0,0,0,0,0,0
1999-08-27,0,0,0,0,1.038,0,0.173
1999-08-28,2.706,2.532,2.177,2.264,1.674,3.748,2.516833333
1999-08-29,0.728,0,0,0.378,0.284,0.52,0.318333333
1999-08-30,0,0,0,0,0,0,0
1999-08-31,0,0,0,0,0,0,0
1999-09-01,0,0,0,0,0,0,0
1999-09-02,2.415,0.016,0,0.41,0.863,0.357,0.676833333
1999-09-03,0.336,0,0,0,0,0,0.056
1999-09-04,0,0,0,0,0,0,0
1999-09-05,0,0,0,0,0,0,0
1999-09-06,0,0,0,0,0,0,0
1999-09-07,0,0,0,0,0,0,0
1999-09-08,0,0.013,0.01,0.003,0.003,0.004,0.0055
1999-09-09,0,0,0,0,0,0,0
1999-09-10,0,0,0,0,0,0,0
1999-09-11,0,0,0,0,0,0,0
1999-09-12,0,0,0,0,0,0,0
1999-09-13,0,0.057,0.053,0.042,0.006,0.047,0.034166667
1999-09-14,0,0.007,0.252,0,0,0,0.043166667
1999-09-15,0.014,0.059,0.061,0.04,0.006,0.043,0.037166667
1999-09-16,0,0.013,0.058,0,0,0.001,0.012
1999-09-17,0,0,0,0,0,0,0
1999-09-18,0,0,0,0,0,0,0
1999-09-19,0,0,0,0,0,0,0
1999-09-20,1.748,0,0.009,0.04,0.339,0.082,0.369666667
1999-09-21,0,0,0,0,0,0,0
1999-09-22,4.348,1.682,2.148,5.673,9.468,5.066,4.730833333
1999-09-23,2.167,0,0,0.019,0.88,0,0.511
1999-09-24,0,0,0,0,0,0,0
1999-09-25,0.114,0,0,0,0,0,0.019
1999-09-26,0,0,0,0,0,0,0
1999-09-27,0,0.012,0.012,0.009,0.006,0.01,0.008166667
1999-09-28,0,0,0,0,0,0,0
1999-09-29,0,0,0,0.174,0.084,0.327,0.0975
1999-09-30,0,0,0,0,0,0,0
1999-10-01,0,0,0,0,0,0,0
1999-10-02,0.481,0,0,0,0.833,0.059,0.228833333
1999-10-03,0.043,0,0,0,0,0.009,0.008666667
1999-10-04,1.212,0,0,0,0.283,0,0.249166667
1999-10-05,0,0,0,0,0,0,0
1999-10-06,0,0,0,0,0,0.705,0.1175
1999-10-07,2.551,0,0,0,0.596,0,0.5245
1999-10-08,0.065,0,0.005,0,0,0,0.011666667
1999-10-09,0,0,0,0,0,0,0
1999-10-10,0,0,0,0,0,0,0
1999-10-11,0,0,0,0,0,0,0
1999-10-12,2.17,0,0,0,0.507,0,0.446166667
1999-10-13,0,0,0,0,0,0,0
1999-10-14,0,0,0,0,0,0,0
1999-10-15,0,0,0,0,0,0,0
1999-10-16,0,0,0,0,0,0,0
1999-10-17,0,0,0,0,0,0,0
1999-10-18,0,0,0,0,0,0,0
1999-10-19,0,0,0,0,0,0,0
1999-10-20,0,0,0,0,0,0,0
1999-10-21,0,0.014,0,0,0,0,0.002333333
1999-10-22,2.064,0,0,0,0.482,0,0.424333333
1999-10-23,9.466,13.477,15.039,3.661,1.621,3.979,7.873833333
1999-10-24,1.076,0.48,1.258,19.06,23.073,12.797,9.624
1999-10-25,0,10.398,10.553,0.136,0,7.416,4.7505
1999-10-26,4.929,2.341,4.011,15.648,13.538,8.173,8.106666667
1999-10-27,11.303,1.59,1.992,18.388,20.512,13.876,11.27683333
1999-10-28,2.76,26.693,25.307,15.417,1.157,12.302,13.93933333
1999-10-29,3.876,3.636,4.752,15.212,14.935,9.635,8.674333333
1999-10-30,5.263,0.579,0.703,0,7.194,0,2.289833333
1999-10-31,13.333,0.26,0.236,1.482,0.153,1.286,2.791666667
1999-11-01,18.764,1.426,1.033,9.642,7.658,7,7.587166667
1999-11-02,7.746,12.678,12.925,13.524,12.201,13.943,12.1695
1999-11-03,11.679,0,0,0,0,0,1.9465
1999-11-04,0,0,0,0,0,0,0
1999-11-05,3.715,17.274,16.889,7.696,12.191,4.662,10.4045
1999-11-06,1.712,3.251,4.478,3.369,7.759,1.476,3.674166667
1999-11-07,0,5.181,5.474,0,0,2.535,2.198333333
1999-11-08,6.295,0,0,0.599,0,0.565,1.243166667
1999-11-09,0,0,0,4.058,4.118,2.471,1.7745
1999-11-10,0,0,0,0.344,0.404,0.254,0.167
1999-11-11,0,0,0,0.056,1.435,0.041,0.255333333
1999-11-12,2.031,0,0,0,0,0,0.3385
1999-11-13,0,0,0,0,0,0,0
1999-11-14,0.009,0,0,0,0,0,0.0015
1999-11-15,0.009,13.121,6.372,6.091,2.186,16.937,7.452666667
1999-11-16,7.076,38.988,42.545,19.024,7.936,22.679,23.04133333
1999-11-17,0,0.005,1,1.21,6.68,0.689,1.597333333
1999-11-18,0,10.963,9.544,7.54,0,4.652,5.449833333
1999-11-19,3.252,1.428,2.045,0,2.563,0.71,1.666333333
1999-11-20,0,0,0,0.01,0.006,0.012,0.004666667
1999-11-21,0,0.32,0.431,0,0,0,0.125166667
1999-11-22,0.464,0,0,0,2.311,0,0.4625
1999-11-23,0.209,0,0,0,0.554,0,0.127166667
1999-11-24,0,0,0,0,0,0,0
1999-11-25,0,0,0,0.002,0,0.001,0.0005
1999-11-26,0,0,0,0,1.166,0,0.194333333
1999-11-27,1.947,0,0.403,0,0.723,0,0.512166667
1999-11-28,0,0.013,0.008,0,0,0,0.0035
1999-11-29,0,0,0,0,0,0,0
1999-11-30,0,0,0.424,23.377,25.375,18.299,11.24583333
1999-12-01,0,0,0,0,0.201,0,0.0335
1999-12-02,2.502,0,0,9.878,2.886,7.341,3.767833333
1999-12-03,0.287,0,0,0,0.702,0,0.164833333
1999-12-04,0.233,3.722,3.894,0.122,0.489,0.347,1.467833333
1999-12-05,0,0,0,0,6.718,0,1.119666667
1999-12-06,0.855,0,0,0.008,3.147,0.012,0.670333333
1999-12-07,0.366,0,0.004,20.462,25.71,19.385,10.98783333
1999-12-08,0,0,0,0.606,0.195,0.851,0.275333333
1999-12-09,7.457,0.231,0.547,9.504,12.244,6.515,6.083
1999-12-10,0,11.742,20.671,40.167,35.536,28.063,22.6965
1999-12-11,1.858,17.995,10.503,0.385,0,0,5.1235
1999-12-12,4.7,16.982,13.495,32.144,34.699,23.311,20.8885
1999-12-13,7.344,3.229,9.82,55.12,71.437,38.79,30.95666667
1999-12-14,1.058,7.48,4.95,0,13.373,2.041,4.817
1999-12-15,18.659,34.488,35.748,53.358,46.942,49.137,39.722
1999-12-16,4.145,8.089,6.203,1.91,6.762,4.402,5.251833333
1999-12-17,1.299,0,0.056,0.03,9.389,0,1.795666667
1999-12-18,0,0,0,0.965,0,1.189,0.359
1999-12-19,3.773,11.191,16.936,19.618,0,21.132,12.10833333
1999-12-20,0.64,0,0,0,2.288,0,0.488
1999-12-21,0,0,0,1.094,0,2.105,0.533166667
1999-12-22,2.031,0,0,5.154,16.715,3.524,4.570666667
1999-12-23,0,0,0,0.014,0,0.015,0.004833333
1999-12-24,0,0,0,0,3.214,0,0.535666667
1999-12-25,0.369,0,0,1.285,3.822,0.879,1.059166667
1999-12-26,0,0,0,0,0,0,0
1999-12-27,0,0,0,0,0,0,0
1999-12-28,0,0,0.021,2.393,1.359,0.651,0.737333333
1999-12-29,0.868,0,0,0,0,0,0.144666667
1999-12-30,5.288,0,0,0,5.461,0,1.7915
1999-12-31,0,0,0.24,4.178,2.332,2.42,1.528333333
2000-01-01,0,0,0,0,0,0,0
2000-01-02,0,0,0,1.849,9.359,1.359,2.0945
2000-01-03,2.236,0,0,4.716,13.374,0.71,3.506
2000-01-04,2.39,0,0,5.137,18.126,3.608,4.876833333
2000-01-05,0,0,0.02,15.671,19.743,10.525,7.659833333
2000-01-06,20.657,22.84,26.848,11.75,47.019,11.277,23.3985
2000-01-07,22.434,22.506,19.963,17.57,22.156,18.971,20.6
2000-01-08,18.814,9.85,17.869,25.016,53.374,21.76,24.44716667
2000-01-09,7.529,17.24,18.994,11.593,12.821,15.812,13.99816667
2000-01-10,0.204,2.053,4.27,0.237,0,1.225,1.3315
2000-01-11,5.691,6.959,6.364,12.127,23.444,9.94,10.75416667
2000-01-12,1.46,8.903,5.83,14.255,12.129,10.62,8.866166667
2000-01-13,3.713,9.021,10.835,9.205,7.934,9.753,8.410166667
2000-01-14,0,2.817,2.05,12.724,10.303,5.395,5.548166667
2000-01-15,2.124,5.409,4.567,12.877,12.869,11.241,8.181166667
2000-01-16,8.084,0.939,1.768,8.559,9.844,6.926,6.02
2000-01-17,0,0.003,0.041,1.297,0,1.495,0.472666667
2000-01-18,0.929,0,0,1.574,1.011,1.452,0.827666667
2000-01-19,0.009,0,0,0,1.437,0,0.241
2000-01-20,0,1.063,1.12,2.844,3.29,1.405,1.620333333
2000-01-21,15.031,12.986,13.43,11.872,1.082,11.224,10.9375
2000-01-22,11.162,14.423,13.31,18.843,12.54,25.79,16.01133333
2000-01-23,4.314,0.004,0,17.445,37.413,11.332,11.75133333
2000-01-24,0,0,0.051,9.484,15.547,7.147,5.3715
2000-01-25,20.249,6.3,0.667,8.351,0,5.743,6.885
2000-01-26,7.235,1.81,0.118,0,18.456,0,4.603166667
2000-01-27,0.318,0.648,0.232,18.177,10.315,14.694,7.397333333
2000-01-28,8.176,0,0,4.443,0,8.487,3.517666667
2000-01-29,0.405,0.924,0.032,6.386,1.51,5.814,2.511833333
2000-01-30,1.878,0,1.511,14.054,22.946,13.055,8.907333333
2000-01-31,0,2.628,0,0.919,0,0.495,0.673666667
2000-02-01,5.096,28.507,29.121,29.691,18.398,16.846,21.2765
2000-02-02,0,5.525,8.393,8.505,4.504,5.125,5.342
2000-02-03,0.241,0,0,0,2.168,0,0.4015
2000-02-04,1.488,0.011,0.01,0.641,2.639,0.952,0.956833333
2000-02-05,0,0.377,0.389,0,0,0,0.127666667
2000-02-06,0,0.854,1.084,3.774,5.863,2.864,2.4065
2000-02-07,1.506,0,0,0,2.978,0,0.747333333
2000-02-08,5.289,0,2.205,3.445,10.208,2.267,3.902333333
2000-02-09,4.713,6.425,8.487,11.278,13.955,8.677,8.9225
2000-02-10,0,9.818,15.282,5.324,8.745,1.3,6.744833333
2000-02-11,0,1.333,2.501,9.804,14.354,3.593,5.264166667
2000-02-12,0.593,1.726,0.691,6.822,15.903,4.587,5.053666667
2000-02-13,0,0,0,0,7.347,0,1.2245
2000-02-14,0,1.134,0.67,1.229,7.457,0.095,1.764166667
2000-02-15,0,1.142,1.515,6.781,6.806,3.454,3.283
2000-02-16,0,1.689,15.921,6.862,2.462,9.027,5.9935
2000-02-17,22.034,79.405,71.522,26.615,27.237,21.383,41.366
2000-02-18,5.079,31.555,39.879,19.59,25.925,7.089,21.5195
2000-02-19,6.82,8.393,8.049,26.2,15.758,25.655,15.14583333
2000-02-20,7.8,11.198,9.308,1.67,0.543,0.031,5.091666667
2000-02-21,24.857,10.236,12.898,6.847,5.621,10.036,11.74916667
